"stimulus" "res_angle"
"1" 0.767112869300258 -1.54863367787511
"2" 1.24513651016073 -1.289122198139
"3" 1.90650063325929 -1.00970619801478
"4" 2.55783591603697 -0.849637740432683
"5" 2.50252256079412 -1.46081665531884
"6" 2.3638755300578 0.342973943511722
"7" 2.66977932656344 -2.55303522379925
"8" 1.44193235136777 -1.8629276617961
"9" 2.0221910064518 -1.76233748459105
"10" 2.81111546195019 -2.26012367176571
"11" 0.943484898809256 -2.097880998838
"12" 1.96306129882975 -2.10976135803356
"13" 2.55714140070301 -2.05514008827856
"14" 2.4746192064226 1.89235685799688
"15" 1.16499387308399 -2.39214094185146
"16" 2.44796915203112 -1.040589204617
"17" 2.18450969712902 -0.595742577291003
"18" 2.64382574102518 -1.39625181738691
"19" 1.67977292175404 -1.05489996801965
"20" 2.47872866210932 1.14523158659311
"21" 1.95234494708363 -1.15902218989033
"22" 0.507591440308962 1.96222142282642
"23" 1.68687025718188 -1.51468239120996
"24" 2.58043437182776 -0.806837724513938
"25" 2.58144312046384 -2.0676324610331
"26" 2.19887259946249 -1.37888061914217
"27" 1.73367687403692 -0.837009884589271
"28" 2.77351692290189 0.991312501692933
"29" 2.60531615414203 -0.0748963213150228
"30" 2.16668419164751 1.4523449782015
"31" 2.33798417903773 -1.42347016032362
"32" 2.1005532537882 -1.58849686962154
"33" 2.89665742939894 -1.46307074449936
"34" 2.53697595619953 -1.33131338203778
"35" 2.21164030619079 -1.01524275086049
"36" 2.82805059191052 -0.28635755926771
"37" 1.79103826599841 1.27484416859903
"38" 1.72920516263962 -2.34850856377288
"39" 1.9195500783917 -0.333285500189364
"40" 2.23917716604752 0.500926705433915
"41" 1.7469427155331 -1.23303335628699
"42" 1.8581103710929 2.27564542939744
"43" 0.973497768270202 -2.03797843128456
"44" 2.69273510237801 -1.89500148141978
"45" 2.51201390390301 -1.54693806803097
"46" 1.62786258368515 -1.02389931388538
"47" 2.54878989860078 0.425980177972008
"48" 2.53674643818783 -1.5165327672301
"49" 2.37270293408675 -1.04259975255655
"50" 2.17468227323459 -1.94584884925663
"51" 2.37717277670857 -2.06085864165797
"52" 1.77439706106336 -1.41128824255417
"53" 2.35235767003463 -2.75167224363982
"54" 1.81302890998238 -2.16273448801239
